Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [163] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [10] std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::insert(std::__detail::_Node_const_iterator<int, true, false>, int const&) [102] std::__detail::_Hash_node<int, false>* std::__addressof<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>&)
   [6] std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_node(unsigned long, int const&, unsigned long) const [180] std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::unordered_set() [123] std::__detail::_Hash_node_base** std::__addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
  [30] std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(std::__detail::_Hash_node<int, false>*) const [181] std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::~unordered_set() [191] std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >* std::__addressof<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >(std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >&)
  [60] std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(int const&, unsigned long) const [92] std::pointer_traits<std::__detail::_Hash_node<int, false>*>::pointer_to(std::__detail::_Hash_node<int, false>&) [166] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
   [7] std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_before_node(unsigned long, int const&, unsigned long) const [118] std::pointer_traits<std::__detail::_Hash_node_base**>::pointer_to(std::__detail::_Hash_node_base*&) [167] int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [110] std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [182] std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >::insert_iterator(std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >&, std::__detail::_Node_iterator<int, true, false>) [152] int* std::__niter_base<int*>(int*)
 [111] std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_begin() const [11] std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >::operator=(int const&) [168] int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  [44] std::hash<int>::operator()(int) const [74] std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >::operator*() [47] unsigned long* std::__niter_base<unsigned long*>(unsigned long*)
 [173] std::vector<int, std::allocator<int> >::end() const [75] std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >::operator++() [192] std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > std::__niter_base<std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > >(std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >)
 [174] std::vector<int, std::allocator<int> >::begin() const [93] std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<int, false> >&, std::__detail::_Hash_node<int, false>*, unsigned long) [153] int* std::__niter_wrap<int*>(int* const&, int*)
  [62] std::vector<int, std::allocator<int> >::operator[](unsigned long) const [94] void std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::destroy<int>(std::allocator<std::__detail::_Hash_node<int, false> >&, int*) [193] std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > std::__niter_wrap<std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > >(std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > const&, std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >)
  [89] std::__detail::_Hash_node<int, false>* std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > >::operator()<int const&>(int const&) const [95] std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::allocate(std::allocator<std::__detail::_Hash_node<int, false> >&, unsigned long) [103] std::__detail::_Hash_node<int, false>* std::__to_address<std::__detail::_Hash_node<int, false> >(std::__detail::_Hash_node<int, false>*)
  [40] std::__detail::_Hash_node<int, false>::_M_next() const [96] void std::allocator_traits<std::allocator<std::__detail::_Hash_node<int, false> > >::construct<int, int const&>(std::allocator<std::__detail::_Hash_node<int, false> >&, int*, int const&) [124] std::__detail::_Hash_node_base** std::__to_address<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base**)
  [25] std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract() const [119] std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::deallocate(std::allocator<std::__detail::_Hash_node_base*>&, std::__detail::_Hash_node_base**, unsigned long) [14] std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > std::__copy_move_a<false, int const*, std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > >(int const*, int const*, std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >)
  [63] std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(int const&) const [120] std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::allocate(std::allocator<std::__detail::_Hash_node_base*>&, unsigned long) [15] std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >)
  [90] std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node<int, false>*, unsigned long) const [144] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [154] int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long)
  [29] std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node<int, false> const*, unsigned long) const [145] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [155] int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&)
  [61] std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(int const&, unsigned long, unsigned long) const [146] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [156] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [45] std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h1() const [147] int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [16] std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, std::insert_iterator<std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> > >)
  [41] std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_h2() const [76] std::pair<std::__detail::_Node_iterator<int, true, false>, bool>::pair<std::__detail::_Node_iterator<int, true, false>, bool, true>(std::__detail::_Node_iterator<int, true, false>&&, bool&&) [194] void std::fill<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  [67] std::__detail::_Hashtable_base<int, int, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_eq() const [148] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [3] void std::fill<unsigned long*, int>(unsigned long*, unsigned long*, int const&)
  [19] std::__detail::_Hashtable_base<int, int, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node<int, false>*) const [149] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [157] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  [42] std::__detail::_Mod_range_hashing::operator()(unsigned long, unsigned long) const [150] std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [70] std::__detail::_Node_iterator<int, true, false>&& std::forward<std::__detail::_Node_iterator<int, true, false> >(std::remove_reference<std::__detail::_Node_iterator<int, true, false> >::type&)
  [91] std::__detail::_Prime_rehash_policy::_M_state() const [183] std::vector<int, std::allocator<int> >::end() [39] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
